Store,Date,Category,Value
7,2010-02-19,Historical,506760.54000000004
7,2010-02-26,Historical,496083.24
7,2010-03-05,Historical,491419.55000000005
7,2010-03-12,Historical,480452.1
7,2010-03-19,Historical,574450.23
7,2010-03-26,Historical,514731.60000000003
7,2010-04-02,Historical,561145.14
7,2010-04-09,Historical,484263.25
7,2010-04-16,Historical,406228.19
7,2010-04-23,Historical,404751.25
7,2010-04-30,Historical,373655.61
7,2010-05-07,Historical,395453.83
7,2010-05-14,Historical,372673.61
7,2010-05-21,Historical,395195.65
7,2010-05-28,Historical,442734.55
7,2010-06-04,Historical,509183.22000000003
7,2010-06-11,Historical,498580.87
7,2010-06-18,Historical,481144.09
7,2010-06-25,Historical,553714.87
7,2010-07-02,Historical,575570.77
7,2010-07-09,Historical,593462.34
7,2010-07-16,Historical,557166.35
7,2010-07-23,Historical,570231.21
7,2010-07-30,Historical,603547.16
7,2010-08-06,Historical,643854.17
7,2010-08-13,Historical,598185.4
7,2010-08-20,Historical,582353.17
7,2010-08-27,Historical,554309.24
7,2010-09-03,Historical,532765.05
7,2010-09-10,Historical,535769.32
7,2010-09-17,Historical,489408.53
7,2010-09-24,Historical,488008.83
7,2010-10-01,Historical,448998.73
7,2010-10-08,Historical,480239.88
7,2010-10-15,Historical,463370.48
7,2010-10-22,Historical,472450.81
7,2010-10-29,Historical,465493.15
7,2010-11-05,Historical,480512.44
7,2010-11-12,Historical,507584.29
7,2010-11-19,Historical,482528.36
7,2010-11-26,Historical,835189.26
7,2010-12-03,Historical,552811.62
7,2010-12-10,Historical,599730.07
7,2010-12-17,Historical,716388.81
7,2010-12-24,Historical,1045124.88
7,2010-12-31,Historical,729572.08
7,2011-01-07,Historical,661163.9400000001
7,2011-01-14,Historical,547384.9
7,2011-01-21,Historical,521539.46
7,2011-01-28,Historical,513372.17
7,2011-02-04,Historical,558027.77
7,2011-02-11,Historical,559903.13
7,2011-02-18,Historical,572387.47
7,2011-02-25,Historical,546690.84
7,2011-03-04,Historical,551378.39
7,2011-03-11,Historical,558963.8300000001
7,2011-03-18,Historical,635014.6900000001
7,2011-03-25,Historical,559061.58
7,2011-04-01,Historical,513409.67
7,2011-04-08,Historical,500552.16
7,2011-04-15,Historical,423380.14
7,2011-04-22,Historical,466594.89
7,2011-04-29,Historical,410429.73
7,2011-05-06,Historical,407012.47
7,2011-05-13,Historical,414094.05
7,2011-05-20,Historical,424670.98
7,2011-05-27,Historical,457216.87
7,2011-06-03,Historical,542295.37
7,2011-06-10,Historical,621099.95
7,2011-06-17,Historical,610991.35
7,2011-06-24,Historical,640043.97
7,2011-07-01,Historical,704344.21
7,2011-07-08,Historical,761793.94
7,2011-07-15,Historical,642748.21
7,2011-07-22,Historical,688043.96
7,2011-07-29,Historical,653382.62
7,2011-08-05,Historical,695392.84
7,2011-08-12,Historical,670670.46
7,2011-08-19,Historical,645156.21
7,2011-08-26,Historical,629994.47
7,2011-09-02,Historical,592355.24
7,2011-09-09,Historical,613135.23
7,2011-09-16,Historical,558981.45
7,2011-09-23,Historical,536144.81
7,2011-09-30,Historical,488880.26
7,2011-10-07,Historical,525866.36
7,2011-10-14,Historical,501959.19
7,2011-10-21,Historical,558691.4299999999
7,2011-10-28,Historical,527339.52
7,2011-11-04,Historical,564536.01
7,2011-11-11,Historical,556015.59
7,2011-11-18,Historical,539826.56
7,2011-11-25,Historical,949075.87
7,2011-12-02,Historical,591907.88
7,2011-12-09,Historical,653845.45
7,2011-12-16,Historical,720242.1900000001
7,2011-12-23,Historical,1059715.27
7,2011-12-30,Historical,815915.52
7,2012-01-06,Historical,713117.66
7,2012-01-13,Historical,593875.46
7,2012-01-20,Historical,578002.85
7,2012-01-27,Historical,541037.98
7,2012-02-03,Historical,580453.32
7,2012-02-10,Historical,563460.77
7,2012-02-17,Historical,620908.1799999999
7,2012-02-24,Historical,603041.14
7,2012-03-02,Historical,551058.13
7,2012-03-09,Historical,579166.5
7,2012-03-16,Historical,669205.73
7,2012-03-23,Historical,615997.29
7,2012-03-30,Historical,583322.2
7,2012-04-06,Historical,621425.98
7,2012-04-13,Historical,517420.23
7,2012-04-20,Historical,457340.06
7,2012-04-27,Historical,467827.75
7,2012-05-04,Historical,465198.89
7,2012-05-11,Historical,460397.41
7,2012-05-18,Historical,468428.3
7,2012-05-25,Historical,532739.77
7,2012-06-01,Historical,598495.02
7,2012-06-08,Historical,642963.75
8,2010-02-05,Historical,1004137.09
8,2010-02-12,Historical,994801.4
8,2010-02-19,Historical,963960.37
8,2010-02-26,Historical,847592.11
8,2010-03-05,Historical,881503.95
8,2010-03-12,Historical,860336.16
8,2010-03-19,Historical,839911.0
8,2010-03-26,Historical,772539.12
8,2010-04-02,Historical,914500.91
8,2010-04-09,Historical,916033.92
8,2010-04-16,Historical,882917.12
8,2010-04-23,Historical,850440.26
8,2010-04-30,Historical,778672.64
8,2010-05-07,Historical,916820.96
8,2010-05-14,Historical,873337.84
8,2010-05-21,Historical,818333.21
8,2010-05-28,Historical,868041.5599999999
8,2010-06-04,Historical,958225.41
8,2010-06-11,Historical,914835.86
8,2010-06-18,Historical,869922.56
8,2010-06-25,Historical,814919.11
8,2010-07-02,Historical,852333.75
8,2010-07-09,Historical,845289.77
8,2010-07-16,Historical,848630.5700000001
8,2010-07-23,Historical,785515.88
8,2010-07-30,Historical,787295.09
8,2010-08-06,Historical,893399.77
8,2010-08-13,Historical,867919.21
8,2010-08-20,Historical,870676.4400000001
8,2010-08-27,Historical,888816.78
8,2010-09-03,Historical,899036.47
8,2010-09-10,Historical,831425.2
8,2010-09-17,Historical,836707.85
8,2010-09-24,Historical,773725.08
8,2010-10-01,Historical,804105.49
8,2010-10-08,Historical,870349.86
8,2010-10-15,Historical,826546.96
8,2010-10-22,Historical,836419.14
8,2010-10-29,Historical,830756.76
8,2010-11-05,Historical,927266.34
8,2010-11-12,Historical,911538.98
8,2010-11-19,Historical,885608.04
8,2010-11-26,Historical,1261693.16
8,2010-12-03,Historical,952766.9299999999
8,2010-12-10,Historical,1069061.63
8,2010-12-17,Historical,1220579.55
8,2010-12-24,Historical,1511641.09
8,2010-12-31,Historical,773586.49
8,2011-01-07,Historical,873065.23
8,2011-01-14,Historical,809646.66
8,2011-01-21,Historical,822668.23
8,2011-01-28,Historical,782256.66
8,2011-02-04,Historical,944594.78
8,2011-02-11,Historical,996147.39
8,2011-02-18,Historical,1065108.64
8,2011-02-25,Historical,917317.15
8,2011-03-04,Historical,935266.4299999999
8,2011-03-11,Historical,900387.29
8,2011-03-18,Historical,898289.14
8,2011-03-25,Historical,827968.36
8,2011-04-01,Historical,878762.3
8,2011-04-08,Historical,949825.83
8,2011-04-15,Historical,908278.74
8,2011-04-22,Historical,937473.13
8,2011-04-29,Historical,855014.77
8,2011-05-06,Historical,941457.34
8,2011-05-13,Historical,895763.41
8,2011-05-20,Historical,836049.89
8,2011-05-27,Historical,857939.41
8,2011-06-03,Historical,929222.16
8,2011-06-10,Historical,897309.41
8,2011-06-17,Historical,922048.41
8,2011-06-24,Historical,864881.24
8,2011-07-01,Historical,883683.35
8,2011-07-08,Historical,861965.12
8,2011-07-15,Historical,849925.37
8,2011-07-22,Historical,829902.42
8,2011-07-29,Historical,807082.19
8,2011-08-05,Historical,892393.77
8,2011-08-12,Historical,856796.1
8,2011-08-19,Historical,895066.5
8,2011-08-26,Historical,912542.82
8,2011-09-02,Historical,891387.14
8,2011-09-09,Historical,848358.09
8,2011-09-16,Historical,870971.82
8,2011-09-23,Historical,806444.29
8,2011-09-30,Historical,809049.37
8,2011-10-07,Historical,929976.55
8,2011-10-14,Historical,863188.26
8,2011-10-21,Historical,905984.49
8,2011-10-28,Historical,876712.31
8,2011-11-04,Historical,947815.05
8,2011-11-11,Historical,917088.48
8,2011-11-18,Historical,897032.1900000001
8,2011-11-25,Historical,1235163.86
8,2011-12-02,Historical,986601.46
8,2011-12-09,Historical,1051922.95
8,2011-12-16,Historical,1118163.94
8,2011-12-23,Historical,1462254.05
8,2011-12-30,Historical,858572.22
8,2012-01-06,Historical,872113.23
8,2012-01-13,Historical,817661.76
8,2012-01-20,Historical,813954.8200000001
8,2012-01-27,Historical,778178.53
8,2012-02-03,Historical,927610.69
8,2012-02-10,Historical,1021400.42
8,2012-02-17,Historical,1096232.89
8,2012-02-24,Historical,928537.54
8,2012-03-02,Historical,952264.91
8,2012-03-09,Historical,960115.56
8,2012-03-16,Historical,921178.39
8,2012-03-23,Historical,874223.25
8,2012-03-30,Historical,905935.29
8,2012-04-06,Historical,1046816.59
8,2012-04-13,Historical,909989.45
8,2012-04-20,Historical,872288.46
8,2012-04-27,Historical,879448.25
8,2012-05-04,Historical,937232.09
8,2012-05-11,Historical,920128.89
8,2012-05-18,Historical,913922.01
8,2012-05-25,Historical,895157.4400000001
8,2012-06-01,Historical,921161.2
8,2012-06-08,Historical,928820.0
9,2010-02-05,Historical,549505.55
9,2010-02-12,Historical,552677.48
9,2010-02-19,Historical,511327.9
9,2010-02-26,Historical,473773.27
9,2010-03-05,Historical,507297.88
9,2010-03-12,Historical,494145.8
9,2010-03-19,Historical,485744.61
9,2010-03-26,Historical,484946.56
9,2010-04-02,Historical,545206.32
9,2010-04-09,Historical,529384.3099999999
9,2010-04-16,Historical,485764.32
9,2010-04-23,Historical,488683.57
9,2010-04-30,Historical,491723.42
9,2010-05-07,Historical,526128.61
9,2010-05-14,Historical,492792.8
9,2010-05-21,Historical,506274.94
9,2010-05-28,Historical,558143.53
9,2010-06-04,Historical,586061.46
9,2010-06-11,Historical,522715.68
9,2010-06-18,Historical,513073.87
9,2010-06-25,Historical,509263.28
9,2010-07-02,Historical,528832.54
9,2010-07-09,Historical,485389.14999999997
9,2010-07-16,Historical,474030.51
9,2010-07-23,Historical,462676.5
9,2010-07-30,Historical,468675.19
9,2010-08-06,Historical,522815.45
9,2010-08-13,Historical,481897.98000000004
9,2010-08-20,Historical,499325.38
9,2010-08-27,Historical,506789.66
9,2010-09-03,Historical,511049.06
9,2010-09-10,Historical,484835.2
9,2010-09-17,Historical,463448.58999999997
9,2010-09-24,Historical,452905.22
9,2010-10-01,Historical,495692.19
9,2010-10-08,Historical,505069.21
9,2010-10-15,Historical,454769.68
9,2010-10-22,Historical,466322.76
9,2010-10-29,Historical,508801.61
9,2010-11-05,Historical,517869.97
9,2010-11-12,Historical,520846.68
9,2010-11-19,Historical,519823.3
9,2010-11-26,Historical,768070.53
9,2010-12-03,Historical,578164.82
9,2010-12-10,Historical,618121.82
9,2010-12-17,Historical,685243.2
9,2010-12-24,Historical,873347.5499999999
9,2010-12-31,Historical,459770.85
9,2011-01-07,Historical,490981.78
9,2011-01-14,Historical,458086.69
9,2011-01-21,Historical,454021.69
9,2011-01-28,Historical,463561.48
9,2011-02-04,Historical,544612.28
9,2011-02-11,Historical,555279.02
9,2011-02-18,Historical,610985.56
9,2011-02-25,Historical,513107.2
9,2011-03-04,Historical,542016.18
9,2011-03-11,Historical,517783.5
9,2011-03-18,Historical,515226.11
9,2011-03-25,Historical,497488.39999999997
9,2011-04-01,Historical,520962.14
9,2011-04-08,Historical,561625.92
9,2011-04-15,Historical,528420.28
9,2011-04-22,Historical,549502.11
9,2011-04-29,Historical,532226.2
9,2011-05-06,Historical,545251.1
9,2011-05-13,Historical,539126.0
9,2011-05-20,Historical,518266.9
9,2011-05-27,Historical,553834.04
9,2011-06-03,Historical,587004.29
9,2011-06-10,Historical,550076.3200000001
9,2011-06-17,Historical,558671.14
9,2011-06-24,Historical,538745.9299999999
9,2011-07-01,Historical,537064.03
9,2011-07-08,Historical,535983.13
9,2011-07-15,Historical,512834.04000000004
9,2011-07-22,Historical,491449.94
9,2011-07-29,Historical,471449.98000000004
9,2011-08-05,Historical,554879.67
9,2011-08-12,Historical,520284.79
9,2011-08-19,Historical,540819.44
9,2011-08-26,Historical,542663.53
9,2011-09-02,Historical,544643.33
9,2011-09-09,Historical,528784.86
9,2011-09-16,Historical,500274.03
9,2011-09-23,Historical,506743.78
9,2011-09-30,Historical,508567.04
9,2011-10-07,Historical,553836.98
9,2011-10-14,Historical,529515.66
9,2011-10-21,Historical,557075.21
9,2011-10-28,Historical,548527.49
9,2011-11-04,Historical,597855.0700000001
9,2011-11-11,Historical,594574.12
9,2011-11-18,Historical,542414.27
9,2011-11-25,Historical,814753.5
9,2011-12-02,Historical,613115.21
9,2011-12-09,Historical,630327.28
9,2011-12-16,Historical,705557.97
9,2011-12-23,Historical,905324.68
9,2011-12-30,Historical,549788.36
9,2012-01-06,Historical,519585.67
9,2012-01-13,Historical,474964.6
9,2012-01-20,Historical,480130.04000000004
9,2012-01-27,Historical,482451.21
9,2012-02-03,Historical,549967.89
9,2012-02-10,Historical,609736.12
9,2012-02-17,Historical,658965.05
9,2012-02-24,Historical,563578.79
9,2012-03-02,Historical,619498.28
9,2012-03-09,Historical,574955.95
9,2012-03-16,Historical,550373.57
9,2012-03-23,Historical,550791.32
9,2012-03-30,Historical,574985.37
9,2012-04-06,Historical,677885.99
9,2012-04-13,Historical,578539.86
9,2012-04-20,Historical,542819.03
9,2012-04-27,Historical,550414.99
9,2012-05-04,Historical,586289.08
9,2012-05-11,Historical,592572.3
9,2012-05-18,Historical,571463.93
9,2012-05-25,Historical,547226.0
9,2012-06-01,Historical,583648.59
9,2012-06-08,Historical,582525.42
10,2010-02-05,Historical,2193048.75
10,2010-02-12,Historical,2176028.52
10,2010-02-19,Historical,2113432.58
10,2010-02-26,Historical,2006774.96
10,2010-03-05,Historical,1987090.09
10,2010-03-12,Historical,1941346.13
10,2010-03-19,Historical,1946875.06
10,2010-03-26,Historical,1893532.46
10,2010-04-02,Historical,2138651.97
10,2010-04-09,Historical,2041069.3699999999
10,2010-04-16,Historical,1826241.44
10,2010-04-23,Historical,1829521.83
10,2010-04-30,Historical,1790694.59
10,2010-05-07,Historical,1921432.16
10,2010-05-14,Historical,1808056.41
10,2010-05-21,Historical,1847613.58
10,2010-05-28,Historical,1904618.17
10,2010-06-04,Historical,1931406.28
10,2010-06-11,Historical,1827521.71
10,2010-06-18,Historical,1837636.24
10,2010-06-25,Historical,1768172.31
10,2010-07-02,Historical,1845893.87
10,2010-07-09,Historical,1769793.3699999999
10,2010-07-16,Historical,1828052.47
10,2010-07-23,Historical,1831676.03
10,2010-07-30,Historical,1832664.03
10,2010-08-06,Historical,1949236.09
10,2010-08-13,Historical,1962996.7
10,2010-08-20,Historical,1983190.56
10,2010-08-27,Historical,1727565.42
10,2010-09-03,Historical,1766331.45
10,2010-09-10,Historical,1720530.23
10,2010-09-17,Historical,1716755.78
10,2010-09-24,Historical,1655036.75
10,2010-10-01,Historical,1645892.97
10,2010-10-08,Historical,1772192.42
10,2010-10-15,Historical,1703850.25
10,2010-10-22,Historical,1740234.06
10,2010-10-29,Historical,1741308.56
10,2010-11-05,Historical,1832211.96
10,2010-11-12,Historical,1895901.59
10,2010-11-19,Historical,1949177.13
10,2010-11-26,Historical,2939946.38
10,2010-12-03,Historical,2251206.64
10,2010-12-10,Historical,2411790.21
10,2010-12-17,Historical,2811646.85
10,2010-12-24,Historical,3749057.69
10,2010-12-31,Historical,1707298.1400000001
10,2011-01-07,Historical,1714309.9
10,2011-01-14,Historical,1710803.59
10,2011-01-21,Historical,1677556.18
10,2011-01-28,Historical,1715769.05
10,2011-02-04,Historical,1968045.91
10,2011-02-11,Historical,2115408.31
10,2011-02-18,Historical,2106934.55
10,2011-02-25,Historical,1967996.71
10,2011-03-04,Historical,1958003.19
10,2011-03-11,Historical,1933469.15
10,2011-03-18,Historical,1884734.31
10,2011-03-25,Historical,1815798.85
10,2011-04-01,Historical,1827733.18
10,2011-04-08,Historical,1870720.73
10,2011-04-15,Historical,1781767.22
10,2011-04-22,Historical,2004831.14
10,2011-04-29,Historical,1873646.34
10,2011-05-06,Historical,1841369.99
10,2011-05-13,Historical,1712995.44
10,2011-05-20,Historical,1720908.01
10,2011-05-27,Historical,1743000.38
10,2011-06-03,Historical,1792210.89
10,2011-06-10,Historical,1740063.1
10,2011-06-17,Historical,1817934.76
10,2011-06-24,Historical,1711813.1300000001
10,2011-07-01,Historical,1751369.75
10,2011-07-08,Historical,1699708.3800000001
10,2011-07-15,Historical,1775068.4
10,2011-07-22,Historical,1774342.61
10,2011-07-29,Historical,1745841.33
10,2011-08-05,Historical,1886299.98
10,2011-08-12,Historical,1917397.6300000001
10,2011-08-19,Historical,1954849.68
10,2011-08-26,Historical,1728399.07
10,2011-09-02,Historical,1758587.35
10,2011-09-09,Historical,1670579.82
10,2011-09-16,Historical,1650894.3
10,2011-09-23,Historical,1685910.53
10,2011-09-30,Historical,1627707.31
10,2011-10-07,Historical,1788227.6
10,2011-10-14,Historical,1704753.02
10,2011-10-21,Historical,1745928.56
10,2011-10-28,Historical,1771792.97
10,2011-11-04,Historical,1904438.59
10,2011-11-11,Historical,2076570.84
10,2011-11-18,Historical,1869087.85
10,2011-11-25,Historical,2950198.64
10,2011-12-02,Historical,2068097.18
10,2011-12-09,Historical,2429310.9
10,2011-12-16,Historical,2555031.18
10,2011-12-23,Historical,3487986.89
10,2011-12-30,Historical,1930690.3699999999
10,2012-01-06,Historical,1683401.78
10,2012-01-13,Historical,1711562.73
10,2012-01-20,Historical,1675562.94
10,2012-01-27,Historical,1632406.0
10,2012-02-03,Historical,1867403.01
10,2012-02-10,Historical,2218595.8000000003
10,2012-02-17,Historical,2168709.76
10,2012-02-24,Historical,2039415.74
10,2012-03-02,Historical,1990371.02
10,2012-03-09,Historical,1917483.1
10,2012-03-16,Historical,1930814.66
10,2012-03-23,Historical,1837457.69
10,2012-03-30,Historical,1815760.42
10,2012-04-06,Historical,2163384.17
10,2012-04-13,Historical,1974687.51
10,2012-04-20,Historical,1777166.53
10,2012-04-27,Historical,1712987.56
10,2012-05-04,Historical,1821364.42
10,2012-05-11,Historical,1792345.3
10,2012-05-18,Historical,1795152.73
10,2012-05-25,Historical,1830939.1
10,2012-06-01,Historical,1767471.48
10,2012-06-08,Historical,1840491.41
11,2010-02-05,Historical,1528008.6400000001
11,2010-02-12,Historical,1574684.08
11,2010-02-19,Historical,1503298.7
11,2010-02-26,Historical,1336404.65
11,2010-03-05,Historical,1426622.65
11,2010-03-12,Historical,1331883.16
11,2010-03-19,Historical,1364207.0
11,2010-03-26,Historical,1245624.27
11,2010-04-02,Historical,1446210.26
11,2010-04-09,Historical,1470308.32
11,2010-04-16,Historical,1323243.35
11,2010-04-23,Historical,1283766.55
11,2010-04-30,Historical,1239766.89
11,2010-05-07,Historical,1312329.78
11,2010-05-14,Historical,1266796.13
11,2010-05-21,Historical,1271646.6199999999
11,2010-05-28,Historical,1264272.52
11,2010-06-04,Historical,1396322.19
11,2010-06-11,Historical,1339570.85
11,2010-06-18,Historical,1336522.92
11,2010-06-25,Historical,1262025.08
11,2010-07-02,Historical,1302600.14
11,2010-07-09,Historical,1280156.47
11,2010-07-16,Historical,1290609.54
11,2010-07-23,Historical,1244390.03
11,2010-07-30,Historical,1250178.89
11,2010-08-06,Historical,1369634.92
11,2010-08-13,Historical,1384339.1
11,2010-08-20,Historical,1430192.3699999999
11,2010-08-27,Historical,1311263.07
11,2010-09-03,Historical,1303914.27
11,2010-09-10,Historical,1231428.46
11,2010-09-17,Historical,1215676.31
11,2010-09-24,Historical,1170103.25
11,2010-10-01,Historical,1182490.46
11,2010-10-08,Historical,1293472.8
11,2010-10-15,Historical,1175003.67
11,2010-10-22,Historical,1169831.38
11,2010-10-29,Historical,1195036.0
11,2010-11-05,Historical,1332759.13
11,2010-11-12,Historical,1281675.6
11,2010-11-19,Historical,1292346.57
11,2010-11-26,Historical,1757242.51
11,2010-12-03,Historical,1380522.64
11,2010-12-10,Historical,1564516.43
11,2010-12-17,Historical,1843971.15
11,2010-12-24,Historical,2306265.36
11,2010-12-31,Historical,1172003.1
11,2011-01-07,Historical,1178905.44
